pi_time_s,FR_target_rads,FR_actual_rads,FR_pwm,FL_target_rads,FL_actual_rads,FL_pwm,RR_target_rads,RR_actual_rads,RR_pwm,RL_target_rads,RL_actual_rads,RL_pwm,FR_error,FR_ff,FR_iterm,FR_pos_rad,FL_error,FL_ff,FL_iterm,FL_pos_rad,RR_error,RR_ff,RR_iterm,RR_pos_rad,RL_error,RL_ff,RL_iterm,RL_pos_rad
1789384781.8575,1,1.025,46,1,1.017,49,1,1.041,46,1,1.036,46,-0.025,45.3,1.8,1.264,-0.017,46.4,3.3,84.373,-0.041,46.3,1.3,4.934,-0.036,46,1.6,93.079
1789384781.9174,1,1.029,46,1,1.007,49,1,1.044,45,1,1.033,46,-0.029,45.3,1.7,1.284,-0.007,46.4,3.3,84.393,-0.044,46.3,1,4.955,-0.033,46,1.4,93.1
1789384781.9174,1,1.038,45,1,1.023,48,1,1.028,46,1,1.042,45,-0.038,45.3,1.5,1.305,-0.023,46.4,3.2,84.414,-0.028,46.3,0.9,4.975,-0.042,46,1.2,93.121
1789384781.9174,1,1.029,45,1,1.016,49,1,1.016,47,1,1.039,45,-0.029,45.3,1.4,1.326,-0.016,46.4,3.1,84.434,-0.016,46.3,0.8,4.996,-0.039,46,1,93.141
1789384781.9774,1,1.019,46,1,0.996,50,1,1.021,46,1,1.023,46,-0.019,45.3,1.2,1.346,0.004,46.4,3.1,84.454,-0.021,46.3,0.7,5.016,-0.023,46,0.9,93.162
1789384781.9775,1,1.018,46,1,1.024,48,1,1.022,46,1,1.025,46,-0.018,45.3,1.2,1.366,-0.024,46.4,3,84.475,-0.022,46.3,0.6,5.036,-0.025,46,0.7,93.182
1789384781.9775,1,1.022,45,1,1.026,48,1,1.023,46,1,1.031,45,-0.022,45.3,1,1.387,-0.026,46.4,2.9,84.495,-0.023,46.3,0.5,5.057,-0.031,46,0.6,93.203
1789384782.0574,1,1.018,46,1,1.01,49,1,1.029,45,1,1.023,45,-0.018,45.3,1,1.407,-0.01,46.4,2.8,84.515,-0.029,46.3,0.3,5.078,-0.023,46,0.5,93.223
1789384782.0574,1,1.029,45,1,1.009,49,1,1.027,45,1,1.021,45,-0.029,45.3,0.8,1.428,-0.009,46.4,2.7,84.535,-0.027,46.3,0.2,5.098,-0.021,46,0.4,93.244
1789384782.0575,1,1.033,44,1,1.027,48,1,1.008,46,1,1.033,45,-0.033,45.3,0.7,1.449,-0.027,46.4,2.6,84.556,-0.008,46.3,0.1,5.118,-0.033,46,0.2,93.264
1789384782.0575,1,1.017,45,1,1.013,48,1,1.004,46,1,1.024,45,-0.017,45.3,0.6,1.469,-0.013,46.4,2.5,84.576,-0.004,46.3,0.1,5.138,-0.024,46,0.1,93.285
1789384782.1175,1,1.009,46,1,0.998,49,1,1.012,46,1,1.009,46,-0.009,45.3,0.5,1.489,0.002,46.4,2.5,84.596,-0.012,46.3,0.1,5.158,-0.009,46,0,93.305
1789384782.1175,1,1.015,45,1,1.021,48,1,1.018,45,1,1.015,45,-0.015,45.3,0.4,1.509,-0.021,46.4,2.4,84.617,-0.018,46.3,-0,5.179,-0.015,46,-0,93.325
1789384782.1175,1,1.009,45,1,1.018,48,1,1.018,45,1,1.012,45,-0.009,45.3,0.4,1.529,-0.018,46.4,2.4,84.637,-0.018,46.3,-0.1,5.199,-0.012,46,-0.1,93.345
1789384782.1775,1,1.009,45,1,1.006,49,1,1.026,45,1,1.009,46,-0.009,45.3,0.3,1.549,-0.006,46.4,2.3,84.657,-0.026,46.3,-0.2,5.22,-0.009,46,-0.1,93.365
1789384782.1775,1,1.024,44,1,1.021,48,1,1.023,45,1,1.021,45,-0.024,45.3,0.2,1.57,-0.021,46.4,2.2,84.678,-0.023,46.3,-0.4,5.24,-0.021,46,-0.2,93.386
1789384782.1775,1,1.029,44,1,1.026,47,1,1.009,46,1,1.02,45,-0.029,45.3,0.1,1.591,-0.026,46.4,2.1,84.698,-0.009,46.3,-0.4,5.26,-0.02,46,-0.3,93.406
1789384782.2375,1,1.017,45,1,0.997,49,1,1.009,45,1,1.005,46,-0.017,45.3,-0,1.611,0.003,46.4,2.1,84.718,-0.009,46.3,-0.5,5.28,-0.005,46,-0.4,93.426
1789384782.2375,1,1.009,45,1,1.006,48,1,1.013,45,1,1.006,45,-0.009,45.3,-0.1,1.631,-0.006,46.4,2.1,84.738,-0.013,46.3,-0.5,5.301,-0.006,46,-0.4,93.446
1789384782.2375,1,1.014,45,1,1.022,47,1,1.015,45,1,1.013,45,-0.014,45.3,-0.1,1.651,-0.022,46.4,2,84.759,-0.015,46.3,-0.6,5.321,-0.013,46,-0.5,93.467
1789384782.2975,1,1.011,45,1,1.008,48,1,1.02,45,1,1.005,45,-0.011,45.3,-0.2,1.672,-0.008,46.4,1.9,84.779,-0.02,46.3,-0.7,5.342,-0.005,46,-0.5,93.487
1789384782.2976,1,1.018,44,1,1,48,1,1.024,44,1,1.005,45,-0.018,45.3,-0.3,1.692,-0,46.4,1.9,84.799,-0.024,46.3,-0.8,5.362,-0.005,46,-0.5,93.507
1789384782.2976,1,1.027,44,1,1.02,47,1,1.012,45,1,1.017,45,-0.027,45.3,-0.4,1.713,-0.02,46.4,1.8,84.819,-0.012,46.3,-0.9,5.382,-0.017,46,-0.6,93.527
1789384782.3575,1,1.021,44,1,1.01,48,1,0.999,46,1,1.017,44,-0.021,45.3,-0.5,1.733,-0.01,46.4,1.8,84.839,0.001,46.3,-0.9,5.402,-0.017,46,-0.7,93.548
1789384782.3575,1,1.011,44,1,0.989,49,1,1.008,45,1,1.001,45,-0.011,45.3,-0.6,1.753,0.011,46.4,1.8,84.859,-0.008,46.3,-0.9,5.422,-0.001,46,-0.7,93.568
1789384782.3575,1,1.008,44,1,1.013,47,1,1.012,45,1,0.999,45,-0.008,45.3,-0.6,1.773,-0.013,46.4,1.8,84.879,-0.012,46.3,-1,5.443,0.001,46,-0.7,93.587
1789384782.4375,1,1.007,44,1,1.011,48,1,1.012,45,1,1.007,45,-0.007,45.3,-0.7,1.793,-0.011,46.4,1.7,84.9,-0.012,46.3,-1,5.463,-0.007,46,-0.7,93.608
1789384782.4375,1,0.998,45,1,0.994,49,1,1.018,44,1,1.006,45,0.002,45.3,-0.7,1.813,0.006,46.4,1.7,84.919,-0.018,46.3,-1.1,5.483,-0.006,46,-0.8,93.628
1789384782.4375,1,1.011,44,1,0.997,48,1,1.016,44,1,1.013,45,-0.011,45.3,-0.7,1.834,0.003,46.4,1.7,84.939,-0.016,46.3,-1.2,5.504,-0.013,46,-0.8,93.648
1789384782.4375,1,1.023,43,1,1.014,47,1,1.002,45,1,1.025,44,-0.023,45.3,-0.8,1.854,-0.014,46.4,1.7,84.96,-0.002,46.3,-1.2,5.523,-0.025,46,-0.9,93.669
1789384782.4975,1,1.011,44,1,0.997,48,1,1,45,1,1.01,45,-0.011,45.3,-0.9,1.874,0.003,46.4,1.7,84.979,0,46.3,-1.2,5.543,-0.01,46,-1,93.689
1789384782.4975,1,0.996,45,1,0.982,49,1,1.006,45,1,0.997,45,0.004,45.3,-0.9,1.894,0.018,46.4,1.8,84.999,-0.006,46.3,-1.3,5.564,0.003,46,-1,93.709
1789384782.4975,1,1,44,1,1.008,48,1,1.01,45,1,1.003,45,0,45.3,-0.9,1.914,-0.008,46.4,1.7,85.019,-0.01,46.3,-1.3,5.584,-0.003,46,-1,93.729
1789384782.5575,1,0.995,45,1,1.014,47,1,1.017,44,1,1.005,45,0.005,45.3,-0.8,1.934,-0.014,46.4,1.7,85.04,-0.017,46.3,-1.4,5.604,-0.005,46,-1,93.749
1789384782.5575,1,1,44,1,0.999,48,1,1.016,44,1,1.008,45,0,45.3,-0.8,1.954,0.001,46.4,1.7,85.06,-0.016,46.3,-1.5,5.625,-0.008,46,-1,93.769
1789384782.5575,1,1.015,44,1,1.01,47,1,1.011,44,1,1.017,44,-0.015,45.3,-0.9,1.974,-0.01,46.4,1.6,85.08,-0.011,46.3,-1.5,5.645,-0.017,46,-1.1,93.789
1789384782.6175,1,1.018,43,1,1.018,47,1,0.996,45,1,1.016,44,-0.018,45.3,-1,1.995,-0.018,46.4,1.5,85.1,0.004,46.3,-1.5,5.664,-0.016,46,-1.2,93.81
1789384782.6175,1,1.003,44,1,0.994,48,1,0.996,45,1,1,45,-0.003,45.3,-1,2.015,0.006,46.4,1.5,85.12,0.004,46.3,-1.5,5.684,-0,46,-1.2,93.83
1789384782.6175,1,0.994,45,1,0.995,48,1,1.004,45,1,0.995,45,0.006,45.3,-1,2.035,0.005,46.4,1.6,85.14,-0.004,46.3,-1.5,5.705,0.005,46,-1.2,93.849
1789384782.6775,1,1.002,44,1,1.011,47,1,1.006,44,1,1.001,45,-0.002,45.3,-1,2.055,-0.011,46.4,1.5,85.16,-0.006,46.3,-1.5,5.725,-0.001,46,-1.2,93.869
1789384782.6776,1,0.995,45,1,1.001,48,1,1.008,44,1,1.003,45,0.005,45.3,-1,2.075,-0.001,46.4,1.5,85.18,-0.008,46.3,-1.6,5.745,-0.003,46,-1.2,93.89
1789384782.6776,1,1.002,44,1,0.987,49,1,1.009,44,1,1.001,45,-0.002,45.3,-1,2.095,0.013,46.4,1.6,85.2,-0.009,46.3,-1.6,5.765,-0.001,46,-1.2,93.91
1789384782.7575,1,1.016,43,1,1.006,48,1,1.004,45,1,1.015,44,-0.016,45.3,-1,2.115,-0.006,46.4,1.6,85.22,-0.004,46.3,-1.6,5.785,-0.015,46,-1.3,93.93
1789384782.7575,1,1.01,44,1,1.009,47,1,0.993,45,1,1.008,44,-0.01,45.3,-1.1,2.135,-0.009,46.4,1.5,85.24,0.007,46.3,-1.6,5.805,-0.008,46,-1.3,93.95
1789384782.7575,1,0.995,45,1,0.984,49,1,0.999,45,1,0.989,45,0.005,45.3,-1.1,2.155,0.016,46.4,1.6,85.26,0.001,46.3,-1.6,5.825,0.011,46,-1.3,93.97
1789384782.7575,1,0.997,44,1,0.998,48,1,1.003,45,1,0.989,45,0.003,45.3,-1.1,2.175,0.002,46.4,1.6,85.28,-0.003,46.3,-1.6,5.845,0.011,46,-1.2,93.989
1789384782.8175,1,1.003,44,1,1.011,47,1,1.004,44,1,0.995,45,-0.003,45.3,-1.1,2.195,-0.011,46.4,1.6,85.3,-0.004,46.3,-1.6,5.865,0.005,46,-1.2,94.009
1789384782.8175,1,0.996,44,1,0.999,48,1,1.005,44,1,0.996,45,0.004,45.3,-1.1,2.215,0.001,46.4,1.6,85.32,-0.005,46.3,-1.7,5.885,0.004,46,-1.2,94.029
1789384782.8175,1,1.002,44,1,0.992,48,1,1.005,44,1,1.004,45,-0.002,45.3,-1.1,2.235,0.008,46.4,1.6,85.34,-0.005,46.3,-1.7,5.905,-0.004,46,-1.2,94.049
1789384782.8775,1,1.014,43,1,1.005,48,1,0.997,45,1,1.015,44,-0.014,45.3,-1.1,2.255,-0.005,46.4,1.6,85.36,0.003,46.3,-1.7,5.925,-0.015,46,-1.2,94.07
1789384782.8775,1,1.006,44,1,1.001,48,1,0.992,45,1,1.008,44,-0.006,45.3,-1.2,2.275,-0.001,46.4,1.6,85.38,0.008,46.3,-1.7,5.945,-0.008,46,-1.3,94.09
1789384782.8775,1,0.998,44,1,0.985,49,1,0.999,45,1,0.993,45,0.002,45.3,-1.2,2.295,0.015,46.4,1.6,85.399,0.001,46.3,-1.6,5.965,0.007,46,-1.3,94.11
1789384782.9375,1,0.999,44,1,1.003,48,1,1.006,44,1,0.995,45,0.001,45.3,-1.2,2.315,-0.003,46.4,1.7,85.42,-0.006,46.3,-1.7,5.985,0.005,46,-1.2,94.13
