pi_time_s,FR_target_rads,FR_actual_rads,FR_pwm,FL_target_rads,FL_actual_rads,FL_pwm,RR_target_rads,RR_actual_rads,RR_pwm,RL_target_rads,RL_actual_rads,RL_pwm,FR_error,FR_ff,FR_iterm,FR_pos_rad,FL_error,FL_ff,FL_iterm,FL_pos_rad,RR_error,RR_ff,RR_iterm,RR_pos_rad,RL_error,RL_ff,RL_iterm,RL_pos_rad
1789384815.1784,2,2.003,82,2,2.001,88,2,2.021,84,2,2.013,85,-0.003,82.6,-0.2,36.653,-0.001,84.8,3.6,119.672,-0.021,84.6,-0.4,40.338,-0.013,84,1.6,128.448
1789384815.2383,2,2.005,82,2,2,88,2,1.994,85,2,2.035,84,-0.005,82.6,-0.2,36.693,-0,84.8,3.6,119.712,0.006,84.6,-0.4,40.377,-0.035,84,1.4,128.489
1789384815.2384,2,1.994,83,2,2.007,88,2,2.008,84,2,2.008,85,0.006,82.6,-0.2,36.733,-0.007,84.8,3.6,119.752,-0.008,84.6,-0.4,40.417,-0.008,84,1.4,128.529
1789384815.2384,2,1.995,83,2,2.002,88,2,2.019,83,2,2.002,85,0.005,82.6,-0.2,36.772,-0.002,84.8,3.6,119.792,-0.019,84.6,-0.5,40.458,-0.002,84,1.4,128.569
1789384815.2984,2,2.011,82,2,1.998,89,2,1.99,85,2,2.03,84,-0.011,82.6,-0.2,36.813,0.002,84.8,3.6,119.832,0.01,84.6,-0.5,40.498,-0.03,84,1.2,128.61
1789384815.2984,2,2.006,82,2,2.011,88,2,1.995,84,2,2.014,85,-0.006,82.6,-0.3,36.853,-0.011,84.8,3.6,119.872,0.005,84.6,-0.5,40.537,-0.014,84,1.1,128.65
1789384815.2984,2,1.994,83,2,2.014,88,2,2.022,83,2,1.996,85,0.006,82.6,-0.2,36.893,-0.014,84.8,3.5,119.912,-0.022,84.6,-0.5,40.578,0.004,84,1.1,128.69
1789384815.3584,2,2.006,82,2,2,88,2,2.005,84,2,2.012,85,-0.006,82.6,-0.2,36.933,-0,84.8,3.5,119.952,-0.005,84.6,-0.6,40.618,-0.012,84,1.1,128.73
1789384815.3584,2,2.004,82,2,1.999,88,2,1.988,85,2,2.014,85,-0.004,82.6,-0.3,36.973,0.001,84.8,3.5,119.992,0.012,84.6,-0.6,40.658,-0.014,84,1,128.77
1789384815.3585,2,1.998,82,2,2.008,88,2,2.015,83,2,1.987,86,0.002,82.6,-0.3,37.013,-0.008,84.8,3.5,120.032,-0.015,84.6,-0.6,40.698,0.013,84,1.1,128.81
1789384815.4184,2,2.004,82,2,2.003,88,2,2.013,84,2,1.996,85,-0.004,82.6,-0.3,37.053,-0.003,84.8,3.4,120.072,-0.013,84.6,-0.7,40.739,0.004,84,1.1,128.85
1789384815.4184,2,2.014,82,2,1.998,88,2,1.983,85,2,2.017,84,-0.014,82.6,-0.3,37.093,0.002,84.8,3.4,120.112,0.017,84.6,-0.6,40.778,-0.017,84,1,128.89
1789384815.4184,2,2.01,82,2,2.003,88,2,2.004,84,2,1.991,85,-0.01,82.6,-0.4,37.134,-0.003,84.8,3.4,120.152,-0.004,84.6,-0.6,40.818,0.009,84,1,128.93
1789384815.4784,2,2.002,82,2,2.006,88,2,2.024,83,2,1.979,86,-0.002,82.6,-0.4,37.174,-0.006,84.8,3.4,120.193,-0.024,84.6,-0.7,40.859,0.021,84,1.1,128.969
1789384815.4784,2,2.013,82,2,2,88,2,1.996,84,2,2.003,85,-0.013,82.6,-0.5,37.214,-0,84.8,3.4,120.233,0.004,84.6,-0.7,40.899,-0.003,84,1.2,129.01
1789384815.4784,2,2.016,82,2,2.002,88,2,1.99,84,2,2.001,85,-0.016,82.6,-0.5,37.254,-0.002,84.8,3.4,120.273,0.01,84.6,-0.7,40.938,-0.001,84,1.1,129.05
1789384815.5384,2,2.011,82,2,2.003,88,2,2.017,83,2,1.984,86,-0.011,82.6,-0.6,37.294,-0.003,84.8,3.4,120.313,-0.017,84.6,-0.7,40.979,0.016,84,1.2,129.089
1789384815.5384,2,2.014,82,2,1.997,88,2,2.006,84,2,2.002,85,-0.014,82.6,-0.7,37.335,0.003,84.8,3.4,120.353,-0.006,84.6,-0.8,41.019,-0.002,84,1.2,129.129
1789384815.5385,2,2.013,82,2,1.997,88,2,1.986,84,2,2.006,85,-0.013,82.6,-0.7,37.375,0.003,84.8,3.4,120.393,0.014,84.6,-0.7,41.058,-0.006,84,1.2,129.17
1789384815.5983,2,2.005,82,2,2,88,2,2.008,84,2,1.983,86,-0.005,82.6,-0.8,37.415,0,84.8,3.4,120.433,-0.008,84.6,-0.7,41.099,0.017,84,1.3,129.209
1789384815.5983,2,2.007,82,2,1.996,88,2,2.014,83,2,1.994,85,-0.007,82.6,-0.8,37.455,0.004,84.8,3.4,120.472,-0.014,84.6,-0.8,41.139,0.006,84,1.3,129.249
1789384815.5984,2,2.01,81,2,1.993,88,2,1.985,84,2,2.018,85,-0.01,82.6,-0.9,37.495,0.007,84.8,3.5,120.512,0.015,84.6,-0.8,41.179,-0.018,84,1.2,129.29
1789384815.6784,2,1.997,82,2,1.998,88,2,1.995,84,2,1.998,85,0.003,82.6,-0.9,37.535,0.002,84.8,3.5,120.552,0.005,84.6,-0.7,41.219,0.002,84,1.2,129.329
1789384815.6784,2,1.994,82,2,1.998,88,2,2.013,83,2,1.985,86,0.006,82.6,-0.8,37.575,0.002,84.8,3.5,120.592,-0.013,84.6,-0.8,41.259,0.015,84,1.3,129.369
1789384815.6784,2,2.008,81,2,1.992,89,2,1.994,84,2,2.012,85,-0.008,82.6,-0.9,37.615,0.008,84.8,3.5,120.632,0.006,84.6,-0.8,41.299,-0.012,84,1.3,129.409
1789384815.6784,2,2.004,82,2,1.999,88,2,1.982,85,2,2.013,85,-0.004,82.6,-0.9,37.655,0.001,84.8,3.5,120.672,0.018,84.6,-0.7,41.338,-0.013,84,1.2,129.45
1789384815.7384,1.76,1.984,66,1.76,1.987,72,1.76,2.004,67,1.76,1.979,70,-0.224,73.6,-1.7,37.695,-0.227,75.6,2.7,120.712,-0.244,75.4,-1.6,41.379,-0.219,74.9,0.3,129.489
1789384815.7384,1.52,1.867,54,1.52,1.876,59,1.52,1.883,55,1.52,1.882,56,-0.347,64.7,-3.4,37.731,-0.356,66.4,1,120.748,-0.363,66.2,-3.3,41.415,-0.362,65.8,-1.3,129.526
1789384815.7384,1.28,1.652,44,1.28,1.679,49,1.28,1.649,46,1.28,1.699,45,-0.372,55.7,-5.2,37.762,-0.399,57.2,-0.9,120.78,-0.369,57,-5.2,41.446,-0.419,56.6,-3.4,129.558
1789384815.7984,1.04,1.403,35,1.04,1.45,38,1.04,1.404,36,1.04,1.442,36,-0.363,46.8,-7,37.788,-0.41,47.9,-3,120.807,-0.364,47.8,-7,41.472,-0.402,47.5,-5.4,129.584
1789384815.7984,0.8,1.152,25,0.8,1.199,28,0.8,1.168,25,0.8,1.179,27,-0.352,37.8,-8.8,37.808,-0.399,38.7,-5,120.828,-0.368,38.6,-8.8,41.493,-0.379,38.4,-7.3,129.605
1789384815.7984,0.56,0.897,15,0.56,0.958,18,0.56,0.933,15,0.56,0.93,16,-0.337,28.9,-10.5,37.824,-0.398,29.5,-7,120.845,-0.373,29.4,-10.7,41.509,-0.37,29.3,-9.2,129.621
1789384815.8583,0.32,0.643,5,0.32,0.716,7,0.32,0.679,4,0.32,0.678,6,-0.323,19.9,-12.1,37.834,-0.396,20.3,-9,120.857,-0.359,20.3,-12.5,41.52,-0.358,20.2,-11,129.632
1789384815.8583,0.08,0.399,-11,0.08,0.469,-10,0.08,0.376,-11,0.08,0.414,-10,-0.319,4.6,-13.7,37.84,-0.389,4.7,-10.9,120.864,-0.296,4.7,-14.1,41.525,-0.334,4.6,-12.7,129.638
1789384815.8583,0,0.145,0,0,0.183,0,0,0.101,0,0,0.154,0,-0.145,0,0,37.84,-0.183,0,0,120.865,-0.101,0,0,41.524,-0.154,0,0,129.638
1789384815.9183,0,0.049,0,0,0.055,0,0,0.013,0,0,0.056,0,-0.049,0,0,37.84,-0.055,0,0,120.864,-0.013,0,0,41.523,-0.056,0,0,129.638
1789384815.9183,0,0.018,0,0,0.02,0,0,0.005,0,0,0.02,0,-0.018,0,0,37.84,-0.02,0,0,120.864,-0.005,0,0,41.523,-0.02,0,0,129.638
1789384815.9184,0,0.006,0,0,0.007,0,0,0.002,0,0,0.007,0,-0.006,0,0,37.84,-0.007,0,0,120.864,-0.002,0,0,41.523,-0.007,0,0,129.638
1789384815.9983,0,0.002,0,0,0.003,0,0,0.001,0,0,0.003,0,-0.002,0,0,37.84,-0.003,0,0,120.864,-0.001,0,0,41.523,-0.003,0,0,129.638
1789384815.9983,0,0.001,0,0,0.001,0,0,-0.001,0,0,0.001,0,-0.001,0,0,37.84,-0.001,0,0,120.864,0.001,0,0,41.523,-0.001,0,0,129.638
1789384815.9983,0,0,0,0,0,0,0,-0.001,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0.001,0,0,41.523,-0,0,0,129.638
1789384815.9983,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.0583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.0583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.0583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.1183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.1183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.1183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.1783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.1783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.1783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.2583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.2583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.2583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.2583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.3183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.3183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.3183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.3783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.3783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.3783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.4583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.4583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.4583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.4583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.5183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.5183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.5183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.5783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.5783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.5783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.6583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.6583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.6583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.6583,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.7183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.7183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.7183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.7783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.7783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.7783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.8383,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.8383,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.8383,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.9183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.9183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.9183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.9184,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.9783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.9783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384816.9783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.0383,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.0383,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.0383,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.1183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.1183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.1183,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.1184,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.1783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.1783,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.1784,0,0,0,0,0,0,0,-0,0,0,0,0,-0,0,0,37.84,-0,0,0,120.864,0,0,0,41.523,-0,0,0,129.638
1789384817.2383,0.12,0,12,0.12,0,12,0.12,-0,12,0.12,0,12,0.12,8.2,0.3,37.84,0.12,8.3,0.3,120.864,0.12,8.3,0.3,41.523,0.12,8.3,0.3,129.638
1789384817.2384,0.36,0.054,30,0.36,0.036,32,0.36,0.055,31,0.36,0.066,30,0.306,21.4,1.6,37.841,0.324,21.8,1.7,120.865,0.305,21.8,1.6,41.524,0.294,21.7,1.6,129.64
1789384817.2384,0.6,0.322,37,0.6,0.237,41,0.6,0.28,40,0.6,0.275,40,0.278,30.4,3.1,37.85,0.363,31,3.5,120.872,0.32,31,3.3,41.532,0.325,30.8,3.2,129.648
1789384817.2984,0.84,0.598,45,0.84,0.505,50,0.84,0.541,48,0.84,0.529,48,0.242,39.3,4.3,37.865,0.335,40.3,5.2,120.884,0.299,40.2,4.8,41.545,0.311,39.9,4.8,129.661
1789384817.2984,1.08,0.832,55,1.08,0.756,60,1.08,0.78,58,1.08,0.782,58,0.248,48.3,5.6,37.884,0.324,49.5,6.8,120.902,0.3,49.4,6.3,41.563,0.298,49,6.3,129.679
1789384817.2985,1.32,1.059,65,1.32,1.001,70,1.32,1.023,68,1.32,1.024,68,0.261,57.2,6.8,37.907,0.319,58.7,8.4,120.925,0.297,58.6,7.8,41.586,0.296,58.2,7.8,129.702
1789384817.3785,1.56,1.302,75,1.56,1.25,80,1.56,1.279,78,1.56,1.262,79,0.258,66.2,8.1,37.936,0.31,67.9,10,120.952,0.281,67.7,9.2,41.614,0.298,67.3,9.2,129.73
1789384817.3785,1.8,1.551,85,1.8,1.495,91,1.8,1.544,88,1.8,1.52,88,0.249,75.1,9.4,37.969,0.305,77.1,11.5,120.984,0.256,76.9,10.5,41.648,0.28,76.4,10.7,129.763
1789384817.3785,2.04,1.806,95,2.04,1.735,101,2.04,1.802,98,2.04,1.798,97,0.234,84.1,10.6,38.008,0.305,86.3,13.1,121.022,0.238,86.1,11.7,41.687,0.242,85.5,11.9,129.801
1789384817.3786,2.28,2.072,104,2.28,2.001,111,2.28,2.037,108,2.28,2.037,108,0.208,93,11.7,38.052,0.279,95.6,14.5,121.064,0.243,95.3,12.9,41.73,0.243,94.6,13.1,129.845
1789384817.4386,2.52,2.319,114,2.52,2.266,121,2.52,2.297,118,2.52,2.269,119,0.201,102,12.7,38.101,0.254,104.8,15.8,121.112,0.223,104.5,14.1,41.778,0.251,103.8,14.4,129.892
1789384817.4386,2.76,2.579,123,2.76,2.5,132,2.76,2.545,128,2.76,2.564,127,0.181,110.9,13.6,38.155,0.26,114,17.1,121.165,0.215,113.7,15.1,41.832,0.196,112.9,15.5,129.946
1789384817.4387,3,2.819,133,3,2.769,141,3,2.8,138,3,2.813,137,0.181,119.9,14.5,38.214,0.231,123.2,18.3,121.223,0.2,122.9,16.2,41.89,0.187,122,16.4,130.005
1789384817.4792,3,3.05,127,3,3.015,135,3,3.072,131,3,3.035,131,-0.05,119.9,14.5,38.277,-0.015,123.2,18.5,121.285,-0.072,122.9,16.1,41.954,-0.035,122,16.5,130.068
1789384817.4792,3,3.154,125,3,3.124,133,3,3.153,130,3,3.168,129,-0.154,119.9,13.9,38.342,-0.124,123.2,18,121.349,-0.153,122.9,15.4,42.018,-0.168,122,15.7,130.133
1789384817.5386,3,3.163,126,3,3.142,134,3,3.199,129,3,3.171,130,-0.163,119.9,13,38.405,-0.142,123.2,17.3,121.412,-0.199,122.9,14.5,42.083,-0.171,122,14.9,130.197
1789384817.5386,3,3.161,127,3,3.15,134,3,3.165,131,3,3.193,129,-0.161,119.9,12.2,38.468,-0.15,123.2,16.5,121.475,-0.165,122.9,13.6,42.146,-0.193,122,13.9,130.261
1789384817.5386,3,3.165,126,3,3.153,134,3,3.196,129,3,3.167,130,-0.165,119.9,11.4,38.531,-0.153,123.2,15.8,121.538,-0.196,122.9,12.7,42.21,-0.167,122,13.1,130.324
1789384817.5985,3,3.171,125,3,3.149,134,3,3.166,130,3,3.184,129,-0.171,119.9,10.6,38.595,-0.149,123.2,15,121.601,-0.166,122.9,11.8,42.273,-0.184,122,12.2,130.388
1789384817.5985,3,3.158,125,3,3.152,133,3,3.197,128,3,3.149,130,-0.158,119.9,9.8,38.658,-0.152,123.2,14.2,121.664,-0.197,122.9,10.8,42.337,-0.149,122,11.4,130.45
1789384817.5985,3,3.153,125,3,3.146,133,3,3.159,129,3,3.163,128,-0.153,119.9,9,38.721,-0.146,123.2,13.5,121.727,-0.159,122.9,10,42.4,-0.163,122,10.6,130.514
1789384817.6585,3,3.142,125,3,3.138,132,3,3.172,127,3,3.123,129,-0.142,119.9,8.3,38.784,-0.138,123.2,12.8,121.79,-0.172,122.9,9.1,42.464,-0.123,122,9.9,130.576
1789384817.6585,3,3.135,124,3,3.125,132,3,3.139,128,3,3.143,128,-0.135,119.9,7.6,38.846,-0.125,123.2,12.2,121.852,-0.139,122.9,8.4,42.526,-0.143,122,9.2,130.639
1789384817.6586,3,3.118,124,3,3.116,132,3,3.139,127,3,3.114,128,-0.118,119.9,7,38.909,-0.116,123.2,11.6,121.915,-0.139,122.9,7.7,42.589,-0.114,122,8.6,130.701
1789384817.7185,3,3.11,124,3,3.108,132,3,3.122,127,3,3.112,127,-0.11,119.9,6.4,38.971,-0.108,123.2,11,121.977,-0.122,122.9,7.1,42.651,-0.112,122,8.1,130.763
1789384817.7185,3,3.103,123,3,3.104,131,3,3.115,127,3,3.085,128,-0.103,119.9,5.9,39.033,-0.104,123.2,10.5,122.039,-0.115,122.9,6.5,42.713,-0.085,122,7.6,130.824
1789384817.7185,3,3.094,123,3,3.091,131,3,3.121,126,3,3.082,127,-0.094,119.9,5.4,39.095,-0.091,123.2,10,122.1,-0.121,122.9,5.9,42.776,-0.082,122,7.2,130.886
1789384817.7785,3,3.081,123,3,3.086,131,3,3.096,126,3,3.081,127,-0.081,119.9,5,39.156,-0.086,123.2,9.6,122.162,-0.096,122.9,5.4,42.838,-0.081,122,6.8,130.948
1789384817.7785,3,3.073,123,3,3.082,130,3,3.106,125,3,3.061,127,-0.073,119.9,4.6,39.217,-0.082,123.2,9.2,122.224,-0.106,122.9,4.9,42.9,-0.061,122,6.5,131.009
1789384817.7785,3,3.071,122,3,3.072,130,3,3.071,126,3,3.069,126,-0.071,119.9,4.2,39.279,-0.072,123.2,8.8,122.285,-0.071,122.9,4.5,42.961,-0.069,122,6.1,131.07
1789384817.8385,3,3.06,122,3,3.067,130,3,3.093,124,3,3.038,127,-0.06,119.9,3.9,39.34,-0.067,123.2,8.5,122.346,-0.093,122.9,4,43.023,-0.038,122,5.9,131.13
1789384817.8385,3,3.056,122,3,3.059,130,3,3.054,126,3,3.067,126,-0.056,119.9,3.6,39.401,-0.059,123.2,8.2,122.407,-0.054,122.9,3.7,43.084,-0.067,122,5.6,131.192
1789384817.8385,3,3.045,122,3,3.061,130,3,3.079,124,3,3.035,127,-0.045,119.9,3.4,39.462,-0.061,123.2,7.9,122.469,-0.079,122.9,3.3,43.146,-0.035,122,5.4,131.252
1789384817.8985,3,3.054,122,3,3.054,129,3,3.05,125,3,3.055,126,-0.054,119.9,3.1,39.523,-0.054,123.2,7.6,122.53,-0.05,122.9,3,43.206,-0.055,122,5.1,131.314
1789384817.8985,3,3.053,121,3,3.054,129,3,3.063,124,3,3.02,127,-0.053,119.9,2.9,39.584,-0.054,123.2,7.3,122.591,-0.063,122.9,2.8,43.268,-0.02,122,5,131.374
1789384817.8985,3,3.047,121,3,3.046,129,3,3.046,124,3,3.041,126,-0.047,119.9,2.6,39.645,-0.046,123.2,7.1,122.652,-0.046,122.9,2.5,43.328,-0.041,122,4.8,131.435
1789384817.9585,3,3.033,122,3,3.043,129,3,3.041,124,3,3.038,126,-0.033,119.9,2.4,39.705,-0.043,123.2,6.8,122.712,-0.041,122.9,2.3,43.389,-0.038,122,4.6,131.496
1789384817.9585,3,3.037,121,3,3.038,129,3,3.038,124,3,3.023,126,-0.037,119.9,2.3,39.766,-0.038,123.2,6.6,122.773,-0.038,122.9,2.1,43.45,-0.023,122,4.5,131.556
1789384817.9585,3,3.031,121,3,3.032,129,3,3.021,125,3,3.029,126,-0.031,119.9,2.1,39.827,-0.032,123.2,6.5,122.834,-0.021,122.9,2,43.51,-0.029,122,4.4,131.617
1789384818.0186,3,3.021,121,3,3.031,129,3,3.048,123,3,3.021,126,-0.021,119.9,2,39.887,-0.031,123.2,6.3,122.894,-0.048,122.9,1.8,43.571,-0.021,122,4.3,131.677
1789384818.0186,3,3.022,121,3,3.025,129,3,3.015,124,3,3.045,125,-0.022,119.9,1.9,39.948,-0.025,123.2,6.2,122.955,-0.015,122.9,1.7,43.631,-0.045,122,4.1,131.738
1789384818.0187,3,3.019,121,3,3.028,129,3,3.04,123,3,3.018,126,-0.019,119.9,1.8,40.008,-0.028,123.2,6.1,123.015,-0.04,122.9,1.5,43.692,-0.018,122,3.9,131.798
1789384818.0785,3,3.019,121,3,3.028,128,3,3.004,125,3,3.043,124,-0.019,119.9,1.7,40.068,-0.028,123.2,5.9,123.076,-0.004,122.9,1.4,43.752,-0.043,122,3.8,131.859
1789384818.0785,3,3.008,121,3,3.024,128,3,3.035,123,3,3.014,126,-0.008,119.9,1.6,40.128,-0.024,123.2,5.8,123.136,-0.035,122.9,1.3,43.813,-0.014,122,3.6,131.919
1789384818.0785,3,3.009,121,3,3.013,129,3,3.014,124,3,3.029,125,-0.009,119.9,1.6,40.189,-0.013,123.2,5.7,123.196,-0.014,122.9,1.2,43.873,-0.029,122,3.5,131.98
1789384818.1385,3,3,122,3,3.017,128,3,3.015,124,3,3.01,125,0,119.9,1.6,40.248,-0.017,123.2,5.6,123.257,-0.015,122.9,1.1,43.933,-0.01,122,3.4,132.04
