epoch_s,map_x,map_y,map_yaw_deg,odom_x,odom_y,odom_yaw_deg,corr_x,corr_y,corr_yaw_deg
1789461174.092,,,,0.0000,0.0000,0.00,,,
1789461174.192,,,,0.0000,0.0000,0.00,,,
1789461174.292,,,,0.0000,0.0000,0.00,,,
1789461174.392,,,,0.0000,0.0000,0.00,,,
1789461174.492,,,,0.0000,0.0000,0.00,,,
1789461174.592,,,,0.0000,0.0000,0.00,,,
1789461174.692,,,,0.0000,0.0000,0.00,,,
1789461174.792,,,,0.0000,0.0000,0.00,,,
1789461174.892,,,,0.0000,0.0000,0.00,,,
1789461174.992,,,,0.0000,0.0000,0.00,,,
1789461175.100,,,,0.0000,0.0000,0.00,,,
1789461175.198,,,,0.0000,0.0000,0.00,,,
1789461175.295,,,,0.0000,0.0000,0.00,,,
1789461175.392,,,,0.0000,0.0000,0.00,,,
1789461175.497,,,,0.0000,0.0000,0.00,,,
1789461175.592,,,,0.0000,0.0000,0.00,,,
1789461175.695,,,,0.0000,0.0000,0.00,,,
1789461175.803,,,,0.0000,0.0000,0.00,,,
1789461175.892,,,,0.0000,0.0000,0.00,,,
1789461175.992,,,,0.0000,0.0000,0.00,,,
1789461176.095,,,,0.0000,0.0000,0.00,,,
1789461176.193,,,,0.0000,0.0000,0.00,,,
1789461176.292,,,,0.0000,0.0000,0.00,,,
1789461176.392,,,,0.0000,0.0000,0.00,,,
1789461176.492,,,,0.0000,0.0000,0.00,,,
1789461176.592,,,,0.0000,0.0000,0.00,,,
1789461176.692,,,,0.0000,0.0000,0.00,,,
1789461176.792,,,,0.0000,0.0000,0.00,,,
1789461176.892,,,,0.0000,0.0000,0.00,,,
1789461176.992,,,,0.0000,0.0000,0.00,,,
1789461177.092,,,,0.0000,0.0000,0.00,,,
1789461177.192,,,,0.0000,0.0000,0.00,,,
1789461177.292,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461177.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461177.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461177.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461177.692,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461177.792,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461177.892,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461177.992,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.092,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.192,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.292,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.692,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.792,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.892,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461178.992,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.092,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.192,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.292,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.692,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.792,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.892,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461179.992,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.092,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.192,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.292,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.692,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.792,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.892,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461180.992,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.092,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.192,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.292,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.692,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.792,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.892,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461181.992,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.092,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.192,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.292,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.692,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.792,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.892,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461182.992,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.092,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.192,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.292,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.692,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.792,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.892,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461183.992,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.092,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.192,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.292,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.692,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.792,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.892,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461184.992,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.092,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.192,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.292,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.692,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.792,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.892,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461185.992,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461186.092,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461186.192,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461186.292,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461186.392,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461186.492,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789461186.592,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
