epoch_s,map_x,map_y,map_yaw_deg,odom_x,odom_y,odom_yaw_deg,corr_x,corr_y,corr_yaw_deg
1789467375.038,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467375.137,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467375.237,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467375.337,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467375.437,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467375.537,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467375.637,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467375.737,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467375.837,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467375.937,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.037,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.139,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.245,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.338,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.437,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.537,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.640,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.737,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.837,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467376.937,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.038,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.137,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.237,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.337,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.437,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.537,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.637,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.737,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.837,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467377.937,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.037,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.137,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.237,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.337,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.437,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.537,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.637,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.737,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.837,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467378.937,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.037,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.137,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.237,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.337,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.437,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.537,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.637,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.737,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.837,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467379.937,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467380.037,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467380.137,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467380.237,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789467380.337,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
