epoch_s,map_x,map_y,map_yaw_deg,odom_x,odom_y,odom_yaw_deg,corr_x,corr_y,corr_yaw_deg
1789471065.349,,,,0.0000,0.0000,0.00,,,
1789471065.450,,,,0.0000,0.0000,0.00,,,
1789471065.549,,,,0.0000,0.0000,0.00,,,
1789471065.650,,,,0.0000,0.0000,0.00,,,
1789471065.749,,,,0.0000,0.0000,0.00,,,
1789471065.849,,,,0.0000,0.0000,0.00,,,
1789471065.950,,,,0.0000,0.0000,0.00,,,
1789471066.049,,,,0.0000,0.0000,0.00,,,
1789471066.150,,,,0.0000,0.0000,0.00,,,
1789471066.253,,,,0.0000,0.0000,0.00,,,
1789471066.350,,,,0.0000,0.0000,0.00,,,
1789471066.455,,,,0.0000,0.0000,0.00,,,
1789471066.551,,,,0.0000,0.0000,0.00,,,
1789471066.651,,,,0.0000,0.0000,0.00,,,
1789471066.751,,,,0.0000,0.0000,0.00,,,
1789471066.850,,,,0.0000,0.0000,0.00,,,
1789471066.949,,,,0.0000,0.0000,0.00,,,
1789471067.052,,,,0.0000,0.0000,0.00,,,
1789471067.149,,,,0.0000,0.0000,0.00,,,
1789471067.250,,,,0.0000,0.0000,0.00,,,
1789471067.350,,,,0.0000,0.0000,0.00,,,
1789471067.451,,,,0.0000,0.0000,0.00,,,
1789471067.549,,,,0.0000,0.0000,0.00,,,
1789471067.649,,,,0.0000,0.0000,0.00,,,
1789471067.749,,,,0.0000,0.0000,0.00,,,
1789471067.849,,,,0.0000,0.0000,0.00,,,
1789471067.950,,,,0.0000,0.0000,0.00,,,
1789471068.049,,,,0.0000,0.0000,0.00,,,
1789471068.149,,,,0.0000,0.0000,0.00,,,
1789471068.249,,,,0.0000,0.0000,0.00,,,
1789471068.349,,,,0.0000,0.0000,0.00,,,
1789471068.450,,,,0.0000,0.0000,0.00,,,
1789471068.549,,,,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471068.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471068.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471068.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471068.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471069.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471070.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471071.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471072.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.750,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471073.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.450,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471074.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471075.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471076.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471077.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.649,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.749,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.849,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471078.949,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471079.049,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471079.149,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471079.249,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471079.349,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471079.449,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
1789471079.549,0.0000,0.0000,0.00,0.0000,0.0000,0.00,0.0000,0.0000,0.00
